,Code,Name,Close,Changes,ChagesRatio,Volume,Amount,Open,High,Low,Marcap,MarcapRatio,Stocks,ForeignShares,ForeignRatio,Rank,Date,ChangesRatio,TotalCount
4439,003490,대한항공,54400.0,-1500.0,-2.7,492895.0,27179148900.0,55700.0,57000.0,53900.0,3915256726400.0,0.35,71971631.0,9654608.0,13.41,63.0,2011-09-19,,
4440,002200,수출포장,10550.0,50.0,0.5,1511.0,15677550.0,10500.0,10550.0,10200.0,42200000000.0,0.0,4000000.0,4001.0,0.1,1132.0,2011-09-20,,
4441,003490,대한항공,53600.0,-800.0,-1.5,627564.0,33477584800.0,53500.0,54600.0,52700.0,3857679421600.0,0.34,71971631.0,9702823.0,13.48,64.0,2011-09-20,,
4442,002200,수출포장,10500.0,-50.0,-0.5,1591.0,16567000.0,10500.0,10550.0,10250.0,42000000000.0,0.0,4000000.0,4001.0,0.1,1146.0,2011-09-21,,
4443,003490,대한항공,53600.0,0.0,0.0,404773.0,21684845800.0,53600.0,54100.0,53100.0,3857679421600.0,0.34,71971631.0,9650694.0,13.41,65.0,2011-09-21,,
4444,002200,수출포장,10450.0,-50.0,-0.5,1190.0,12244000.0,10300.0,10450.0,10250.0,41800000000.0,0.0,4000000.0,4001.0,0.1,1133.0,2011-09-22,,
4445,003490,대한항공,49750.0,-3850.0,-7.2,1339349.0,67551937200.0,52200.0,52800.0,49400.0,3580588642250.0,0.32,71971631.0,9637846.0,13.39,69.0,2011-09-22,,
4446,002200,수출포장,10150.0,-300.0,-2.9,651.0,6555650.0,10150.0,10150.0,10050.0,40600000000.0,0.0,4000000.0,4001.0,0.1,1110.0,2011-09-23,,
4447,003490,대한항공,43250.0,-6500.0,-13.1,2038645.0,92056768500.0,47050.0,47450.0,42300.0,3112773040750.0,0.3,71971631.0,10050091.0,13.96,74.0,2011-09-23,,
4448,002200,수출포장,9980.0,-170.0,-1.7,7590.0,75359400.0,10000.0,10100.0,9890.0,39920000000.0,0.0,4000000.0,4001.0,0.1,1067.0,2011-09-26,,
4449,003490,대한항공,41200.0,-2050.0,-4.7,1730896.0,73315870950.0,44400.0,45200.0,39400.0,2965231197200.0,0.29,71971631.0,10235175.0,14.22,72.0,2011-09-26,,
4450,002200,수출포장,10100.0,120.0,1.2,2370.0,23828300.0,10300.0,10300.0,10000.0,40400000000.0,0.0,4000000.0,4001.0,0.1,1084.0,2011-09-27,,
4451,003490,대한항공,44250.0,3050.0,7.4,1098338.0,47428097300.0,42700.0,44250.0,42300.0,3184744671750.0,0.3,71971631.0,10288984.0,14.3,71.0,2011-09-27,,
4452,002200,수출포장,10600.0,500.0,5.0,2440.0,25325000.0,10100.0,10750.0,10000.0,42400000000.0,0.0,4000000.0,4001.0,0.1,1064.0,2011-09-28,,
4453,003490,대한항공,43000.0,-1250.0,-2.8,752947.0,32763519900.0,44000.0,44350.0,42900.0,3094780133000.0,0.29,71971631.0,10257759.0,14.25,71.0,2011-09-28,,
4454,002200,수출포장,10700.0,100.0,0.9,6470.0,67768000.0,10150.0,10850.0,10050.0,42800000000.0,0.0,4000000.0,4001.0,0.1,1071.0,2011-09-29,,
4455,003490,대한항공,43750.0,750.0,1.7,1197186.0,50716898800.0,42700.0,43750.0,41350.0,3148758856250.0,0.29,71971631.0,10049438.0,13.96,71.0,2011-09-29,,
4456,002200,수출포장,11150.0,450.0,4.2,4260.0,46233000.0,10650.0,11800.0,10450.0,44600000000.0,0.0,4000000.0,4001.0,0.1,1053.0,2011-09-30,,
4457,003490,대한항공,44200.0,450.0,1.0,639670.0,28232026400.0,43900.0,44700.0,43600.0,3181146090200.0,0.29,71971631.0,9997701.0,13.89,71.0,2011-09-30,,
4458,002200,수출포장,10500.0,-650.0,-5.8,850.0,8931500.0,10900.0,10900.0,10350.0,42000000000.0,0.0,4000000.0,4001.0,0.1,1060.0,2011-10-04,,
4459,003490,대한항공,40500.0,-3700.0,-8.4,1004909.0,40369666850.0,40700.0,41200.0,39850.0,2914851055500.0,0.28,71971631.0,10080702.0,14.01,72.0,2011-10-04,,
4460,002200,수출포장,10550.0,50.0,0.5,160.0,1680500.0,10500.0,10600.0,10450.0,42200000000.0,0.0,4000000.0,4001.0,0.1,1045.0,2011-10-05,,
4461,003490,대한항공,38550.0,-1950.0,-4.8,1017371.0,39576367900.0,40800.0,41000.0,38050.0,2774506375050.0,0.27,71971631.0,10087632.0,14.02,72.0,2011-10-05,,
4462,002200,수출포장,10700.0,150.0,1.4,260.0,2772000.0,10600.0,10700.0,10600.0,42800000000.0,0.0,4000000.0,4001.0,0.1,1051.0,2011-10-06,,
4463,003490,대한항공,41850.0,3300.0,8.6,790257.0,32436568850.0,39950.0,42250.0,39650.0,3012012757350.0,0.28,71971631.0,10289170.0,14.3,71.0,2011-10-06,,
4464,002200,수출포장,10900.0,200.0,1.9,1640.0,17823000.0,10700.0,10900.0,10500.0,43600000000.0,0.0,4000000.0,4001.0,0.1,1057.0,2011-10-07,,
4465,003490,대한항공,45000.0,3150.0,7.5,966649.0,42866851350.0,43000.0,45450.0,43000.0,3238723395000.0,0.3,71971631.0,10335440.0,14.36,69.0,2011-10-07,,
4466,002200,수출포장,10900.0,0.0,0.0,10.0,109000.0,10900.0,10900.0,10900.0,43600000000.0,0.0,4000000.0,4001.0,0.1,1063.0,2011-10-10,,
4467,003490,대한항공,44500.0,-500.0,-1.1,490558.0,21858360400.0,44600.0,45500.0,43850.0,3202737579500.0,0.29,71971631.0,10291275.0,14.3,69.0,2011-10-10,,
4468,002200,수출포장,10900.0,0.0,0.0,220.0,2368000.0,10900.0,10900.0,10750.0,43600000000.0,0.0,4000000.0,4001.0,0.1,1073.0,2011-10-11,,
4469,003490,대한항공,45100.0,600.0,1.4,823409.0,37384973900.0,45850.0,46200.0,44800.0,3245920558100.0,0.29,71971631.0,10634086.0,14.78,70.0,2011-10-11,,
4470,002200,수출포장,10800.0,-100.0,-0.9,250.0,2696000.0,11000.0,11000.0,10650.0,43200000000.0,0.0,4000000.0,4001.0,0.1,1083.0,2011-10-12,,
4471,003490,대한항공,44300.0,-800.0,-1.8,632781.0,27868914650.0,44800.0,44800.0,43850.0,3188343253300.0,0.28,71971631.0,10637844.0,14.78,69.0,2011-10-12,,
4472,002200,수출포장,10900.0,100.0,0.9,130.0,1414500.0,10850.0,10950.0,10700.0,43600000000.0,0.0,4000000.0,4001.0,0.1,1090.0,2011-10-13,,
4473,003490,대한항공,49000.0,4700.0,10.6,2034810.0,98449893650.0,45400.0,50800.0,45300.0,3526609919000.0,0.31,71971631.0,10799696.0,15.01,66.0,2011-10-13,,
4474,002200,수출포장,11200.0,300.0,2.8,4490.0,50520500.0,11000.0,11500.0,10800.0,44800000000.0,0.0,4000000.0,4001.0,0.1,1079.0,2011-10-14,,
4475,003490,대한항공,48600.0,-400.0,-0.8,700766.0,33934923500.0,48850.0,49500.0,47650.0,3497821266600.0,0.31,71971631.0,10728962.0,14.91,66.0,2011-10-14,,
4476,002200,수출포장,11250.0,50.0,0.4,20.0,224500.0,11200.0,11250.0,11200.0,45000000000.0,0.0,4000000.0,4001.0,0.1,1083.0,2011-10-17,,
4477,003490,대한항공,50300.0,1700.0,3.5,969523.0,48856248600.0,49200.0,51000.0,49200.0,3620173039300.0,0.31,71971631.0,10877062.0,15.11,66.0,2011-10-17,,
4478,002200,수출포장,11300.0,50.0,0.4,6120.0,66782500.0,11000.0,11300.0,10800.0,45200000000.0,0.0,4000000.0,4001.0,0.1,1076.0,2011-10-18,,
4479,003490,대한항공,48500.0,-1800.0,-3.6,861665.0,41860715450.0,48500.0,49500.0,48000.0,3490624103500.0,0.31,71971631.0,10867832.0,15.1,67.0,2011-10-18,,
4480,002200,수출포장,11000.0,-300.0,-2.6,4660.0,51124000.0,11300.0,11300.0,10900.0,44000000000.0,0.0,4000000.0,4001.0,0.1,1097.0,2011-10-19,,
4481,003490,대한항공,49800.0,1300.0,2.7,646955.0,31631570100.0,49050.0,50400.0,48000.0,3584187223800.0,0.31,71971631.0,10952060.0,15.22,67.0,2011-10-19,,
4482,002200,수출포장,11200.0,200.0,1.8,10.0,112000.0,11200.0,11200.0,11200.0,44800000000.0,0.0,4000000.0,4001.0,0.1,1072.0,2011-10-20,,
4483,003490,대한항공,46750.0,-3050.0,-6.1,779536.0,37482202550.0,49950.0,50000.0,46300.0,3364673749250.0,0.3,71971631.0,11073025.0,15.39,68.0,2011-10-20,,
4484,002200,수출포장,11450.0,250.0,2.2,5510.0,62134500.0,11500.0,11500.0,11000.0,45800000000.0,0.0,4000000.0,4001.0,0.1,1070.0,2011-10-21,,
4485,003490,대한항공,47000.0,250.0,0.5,632415.0,29420232450.0,47600.0,47950.0,45150.0,3382666657000.0,0.3,71971631.0,11027316.0,15.32,68.0,2011-10-21,,
4486,002200,수출포장,11550.0,100.0,0.9,1040.0,12004500.0,11600.0,11600.0,11350.0,46200000000.0,0.0,4000000.0,4001.0,0.1,1073.0,2011-10-24,,
4487,003490,대한항공,51100.0,4100.0,8.7,1118262.0,55825815700.0,48050.0,51300.0,48000.0,3677750344100.0,0.31,71971631.0,11167294.0,15.52,65.0,2011-10-24,,
4488,002200,수출포장,11400.0,-150.0,-1.3,940.0,10711500.0,11600.0,11600.0,11350.0,45600000000.0,0.0,4000000.0,4001.0,0.1,1081.0,2011-10-25,,
4489,003490,대한항공,50200.0,-900.0,-1.8,466902.0,23606446200.0,50900.0,51400.0,50000.0,3612975876200.0,0.31,71971631.0,11251721.0,15.63,67.0,2011-10-25,,
4490,002200,수출포장,11600.0,200.0,1.8,1130.0,12964000.0,11600.0,11600.0,11200.0,46400000000.0,0.0,4000000.0,4001.0,0.1,1076.0,2011-10-26,,
4491,003490,대한항공,50200.0,0.0,0.0,406571.0,20112098300.0,49250.0,50200.0,48950.0,3612975876200.0,0.31,71971631.0,11299432.0,15.7,68.0,2011-10-26,,
4492,002200,수출포장,11600.0,0.0,0.0,10.0,116000.0,11600.0,11600.0,11600.0,46400000000.0,0.0,4000000.0,4001.0,0.1,1079.0,2011-10-27,,
4493,003490,대한항공,52000.0,1800.0,3.6,864445.0,44000591000.0,50800.0,52100.0,49650.0,3742524812000.0,0.31,71971631.0,11353548.0,15.78,65.0,2011-10-27,,
4494,002200,수출포장,11650.0,50.0,0.4,350.0,4060500.0,11600.0,11650.0,11600.0,46600000000.0,0.0,4000000.0,4001.0,0.1,1071.0,2011-10-28,,
4495,003490,대한항공,52100.0,100.0,0.2,992812.0,52181550100.0,53500.0,54000.0,51600.0,3749721975100.0,0.31,71971631.0,11500474.0,15.98,65.0,2011-10-28,,
4496,002200,수출포장,11700.0,50.0,0.4,100.0,1167000.0,11700.0,11700.0,11450.0,46800000000.0,0.0,4000000.0,4001.0,0.1,1068.0,2011-10-31,,
4497,003490,대한항공,50000.0,-2100.0,-4.0,478036.0,24247986500.0,52300.0,52300.0,50000.0,3598581550000.0,0.3,71971631.0,11544321.0,16.04,65.0,2011-10-31,,
4498,002200,수출포장,11400.0,-300.0,-2.6,120.0,1376000.0,11700.0,11700.0,11400.0,45600000000.0,0.0,4000000.0,4001.0,0.1,1090.0,2011-11-01,,
4499,003490,대한항공,49400.0,-600.0,-1.2,517458.0,25461738350.0,49000.0,49750.0,48800.0,3555398571400.0,0.3,71971631.0,11566884.0,16.07,65.0,2011-11-01,,
4500,002200,수출포장,10450.0,-950.0,-8.3,79519.0,826056050.0,11350.0,11350.0,10150.0,41800000000.0,0.0,4000000.0,4001.0,0.1,1145.0,2011-11-02,,
4501,003490,대한항공,48600.0,-800.0,-1.6,445233.0,21343325100.0,47950.0,48650.0,47200.0,3497821266600.0,0.3,71971631.0,11573914.0,16.08,68.0,2011-11-02,,
4502,002200,수출포장,10500.0,50.0,0.5,2002.0,20869500.0,10450.0,10550.0,10350.0,42000000000.0,0.0,4000000.0,4001.0,0.1,1138.0,2011-11-03,,
4503,003490,대한항공,47800.0,-800.0,-1.6,354531.0,17035533700.0,48600.0,48900.0,47200.0,3440243961800.0,0.3,71971631.0,11607419.0,16.13,69.0,2011-11-03,,
4504,002200,수출포장,10600.0,100.0,1.0,2150.0,22839000.0,10550.0,10700.0,10550.0,42400000000.0,0.0,4000000.0,4001.0,0.1,1148.0,2011-11-04,,
4505,003490,대한항공,49200.0,1400.0,2.9,475600.0,23272898650.0,48950.0,49200.0,48600.0,3541004245200.0,0.3,71971631.0,11664654.0,16.21,68.0,2011-11-04,,
4506,002200,수출포장,10600.0,0.0,0.0,1400.0,14946000.0,10600.0,10750.0,10600.0,42400000000.0,0.0,4000000.0,4001.0,0.1,1157.0,2011-11-07,,
4507,003490,대한항공,49150.0,-50.0,-0.1,234134.0,11436223600.0,49300.0,49400.0,48650.0,3537405663650.0,0.3,71971631.0,11670634.0,16.22,69.0,2011-11-07,,
4508,002200,수출포장,10750.0,150.0,1.4,1292.0,13730000.0,10700.0,10750.0,10600.0,43000000000.0,0.0,4000000.0,4001.0,0.1,1149.0,2011-11-08,,
4509,003490,대한항공,47100.0,-2050.0,-4.2,852970.0,40801986550.0,49250.0,49350.0,47000.0,3389863820100.0,0.29,71971631.0,11668544.0,16.21,71.0,2011-11-08,,
4510,002200,수출포장,10750.0,0.0,0.0,230.0,2465500.0,10800.0,10800.0,10550.0,43000000000.0,0.0,4000000.0,4001.0,0.1,1148.0,2011-11-09,,
4511,003490,대한항공,46750.0,-350.0,-0.7,597555.0,27993909700.0,47500.0,48000.0,46300.0,3364673749250.0,0.28,71971631.0,11699225.0,16.26,71.0,2011-11-09,,
4512,002200,수출포장,10450.0,-300.0,-2.8,6290.0,65564500.0,10750.0,10750.0,10400.0,41800000000.0,0.0,4000000.0,4001.0,0.1,1146.0,2011-11-10,,
4513,003490,대한항공,43150.0,-3600.0,-7.7,822565.0,36316150800.0,45050.0,45100.0,43150.0,3105575877650.0,0.27,71971631.0,11669995.0,16.21,72.0,2011-11-10,,
4514,002200,수출포장,10700.0,250.0,2.4,120.0,1283000.0,10700.0,10700.0,10600.0,42800000000.0,0.0,4000000.0,4001.0,0.1,1144.0,2011-11-11,,
4515,003490,대한항공,44850.0,1700.0,3.9,459851.0,20474640450.0,44200.0,45150.0,43850.0,3227927650350.0,0.28,71971631.0,11757036.0,16.34,73.0,2011-11-11,,
4516,002200,수출포장,10850.0,150.0,1.4,920.0,9890500.0,10750.0,10850.0,10700.0,43400000000.0,0.0,4000000.0,4001.0,0.1,1147.0,2011-11-14,,
4517,003490,대한항공,45300.0,450.0,1.0,529759.0,24199723200.0,45600.0,46150.0,45100.0,3260314884300.0,0.28,71971631.0,11726498.0,16.29,73.0,2011-11-14,,
4518,002200,수출포장,10850.0,0.0,0.0,10.0,108500.0,10850.0,10850.0,10850.0,43400000000.0,0.0,4000000.0,4001.0,0.1,1146.0,2011-11-15,,
4519,003490,대한항공,44500.0,-800.0,-1.8,325300.0,14575655750.0,45150.0,45450.0,44200.0,3202737579500.0,0.27,71971631.0,11743608.0,16.32,73.0,2011-11-15,,
4520,002200,수출포장,10850.0,0.0,0.0,10.0,108500.0,10850.0,10850.0,10850.0,43400000000.0,0.0,4000000.0,4001.0,0.1,1143.0,2011-11-16,,
4521,003490,대한항공,43900.0,-600.0,-1.4,340190.0,15113202300.0,44800.0,45250.0,43850.0,3159554600900.0,0.27,71971631.0,11783210.0,16.37,74.0,2011-11-16,,
4522,002200,수출포장,10950.0,100.0,0.9,220.0,2385500.0,10900.0,10950.0,10650.0,43800000000.0,0.0,4000000.0,4001.0,0.1,1140.0,2011-11-17,,
4523,003490,대한항공,43750.0,-150.0,-0.3,456998.0,19798083300.0,43500.0,43750.0,42850.0,3148758856250.0,0.27,71971631.0,11779110.0,16.37,75.0,2011-11-17,,
4524,002200,수출포장,10950.0,0.0,0.0,213.0,2317850.0,10950.0,10950.0,10800.0,43800000000.0,0.0,4000000.0,4001.0,0.1,1139.0,2011-11-18,,
4525,003490,대한항공,42750.0,-1000.0,-2.3,493702.0,21094347350.0,42900.0,43250.0,42500.0,3076787225250.0,0.27,71971631.0,11643397.0,16.18,75.0,2011-11-18,,
4526,002200,수출포장,11000.0,50.0,0.5,411.0,4521000.0,11000.0,11000.0,11000.0,44000000000.0,0.0,4000000.0,4001.0,0.1,1132.0,2011-11-21,,
4527,003490,대한항공,42700.0,-50.0,-0.1,341617.0,14594152000.0,42500.0,43350.0,42150.0,3073188643700.0,0.27,71971631.0,11556426.0,16.06,76.0,2011-11-21,,
4528,002200,수출포장,11050.0,50.0,0.4,780.0,8506500.0,11000.0,11050.0,10750.0,44200000000.0,0.0,4000000.0,4001.0,0.1,1135.0,2011-11-22,,
4529,003490,대한항공,42100.0,-600.0,-1.4,430018.0,18085695650.0,41850.0,42450.0,41800.0,3030005665100.0,0.27,71971631.0,11415201.0,15.86,76.0,2011-11-22,,
4530,002200,수출포장,11050.0,0.0,0.0,1720.0,18765000.0,10700.0,11050.0,10700.0,44200000000.0,0.0,4000000.0,4001.0,0.1,1118.0,2011-11-23,,
4531,003490,대한항공,42500.0,400.0,1.0,660534.0,28181401500.0,42400.0,43050.0,42050.0,3058794317500.0,0.27,71971631.0,11253721.0,15.64,75.0,2011-11-23,,
4532,002200,수출포장,10950.0,-100.0,-0.9,1940.0,20998000.0,11050.0,11050.0,10550.0,43800000000.0,0.0,4000000.0,4001.0,0.1,1122.0,2011-11-24,,
4533,003490,대한항공,44150.0,1650.0,3.9,954970.0,41428413050.0,42600.0,44600.0,42000.0,3177547508650.0,0.28,71971631.0,11038261.0,15.34,71.0,2011-11-24,,
4534,002200,수출포장,11500.0,550.0,5.0,2870.0,32126000.0,11000.0,11600.0,10700.0,46000000000.0,0.0,4000000.0,4001.0,0.1,1078.0,2011-11-25,,
4535,003490,대한항공,43850.0,-300.0,-0.7,386557.0,17057435500.0,44000.0,44650.0,43550.0,3155956019350.0,0.28,71971631.0,11024886.0,15.32,71.0,2011-11-25,,
4536,002200,수출포장,11550.0,50.0,0.4,840.0,9559000.0,11250.0,11550.0,11250.0,46200000000.0,0.0,4000000.0,4001.0,0.1,1075.0,2011-11-28,,
4537,003490,대한항공,45150.0,1300.0,3.0,445082.0,19988126300.0,44500.0,45150.0,44400.0,3249519139650.0,0.29,71971631.0,10997037.0,15.28,71.0,2011-11-28,,
4538,002200,수출포장,11900.0,350.0,3.0,1610.0,18610000.0,11100.0,11900.0,11100.0,47600000000.0,0.0,4000000.0,4001.0,0.1,1066.0,2011-11-29,,
4539,003490,대한항공,45500.0,350.0,0.8,547162.0,24728057950.0,45500.0,45500.0,44500.0,3274709210500.0,0.28,71971631.0,10929168.0,15.19,73.0,2011-11-29,,
4540,002200,수출포장,12100.0,200.0,1.7,2310.0,27375500.0,11700.0,12100.0,11100.0,48400000000.0,0.0,4000000.0,4001.0,0.1,1054.0,2011-11-30,,
4541,003490,대한항공,45900.0,400.0,0.9,565058.0,25994890100.0,45500.0,46550.0,45400.0,3303497862900.0,0.29,71971631.0,10982581.0,15.26,71.0,2011-11-30,,
4542,002200,수출포장,11750.0,-350.0,-2.9,4921.0,58310750.0,12000.0,12000.0,11500.0,47000000000.0,0.0,4000000.0,4001.0,0.1,1077.0,2011-12-01,,
4543,003490,대한항공,47200.0,1300.0,2.8,794734.0,37416177600.0,47200.0,47450.0,46650.0,3397060983200.0,0.28,71971631.0,11072584.0,15.38,72.0,2011-12-01,,
4544,002200,수출포장,11900.0,150.0,1.3,140.0,1648500.0,11700.0,11900.0,11700.0,47600000000.0,0.0,4000000.0,4001.0,0.1,1074.0,2011-12-02,,
4545,003490,대한항공,46700.0,-500.0,-1.1,442733.0,20519827900.0,47100.0,47200.0,45950.0,3361075167700.0,0.28,71971631.0,11070374.0,15.38,73.0,2011-12-02,,
4546,002200,수출포장,11950.0,50.0,0.4,384.0,4555300.0,11900.0,11950.0,11550.0,47800000000.0,0.0,4000000.0,4001.0,0.1,1082.0,2011-12-05,,
4547,003490,대한항공,47000.0,300.0,0.6,289853.0,13549911900.0,47000.0,47050.0,46250.0,3382666657000.0,0.28,71971631.0,11123914.0,15.46,73.0,2011-12-05,,
4548,002200,수출포장,12000.0,50.0,0.4,540.0,6430000.0,11700.0,12000.0,11700.0,48000000000.0,0.0,4000000.0,4001.0,0.1,1077.0,2011-12-06,,
4549,003490,대한항공,45950.0,-1050.0,-2.2,395096.0,18194736900.0,47000.0,47250.0,45500.0,3307096444450.0,0.28,71971631.0,11148014.0,15.49,73.0,2011-12-06,,
4550,002200,수출포장,12000.0,0.0,0.0,1670.0,20030000.0,12000.0,12000.0,11950.0,48000000000.0,0.0,4000000.0,4001.0,0.1,1084.0,2011-12-07,,
4551,003490,대한항공,47450.0,1500.0,3.3,435956.0,20470448950.0,46200.0,47450.0,45950.0,3415053890950.0,0.29,71971631.0,11165270.0,15.51,72.0,2011-12-07,,
4552,002200,수출포장,12000.0,0.0,0.0,2540.0,30448500.0,12050.0,12050.0,11900.0,48000000000.0,0.0,4000000.0,4001.0,0.1,1082.0,2011-12-08,,
4553,003490,대한항공,48400.0,950.0,2.0,730323.0,35190063250.0,47200.0,48900.0,47050.0,3483426940400.0,0.29,71971631.0,11220631.0,15.59,72.0,2011-12-08,,
4554,002200,수출포장,12000.0,0.0,0.0,130.0,1551500.0,12000.0,12000.0,11900.0,48000000000.0,0.0,4000000.0,4001.0,0.1,1087.0,2011-12-09,,
4555,003490,대한항공,48250.0,-150.0,-0.3,452660.0,21865688900.0,47800.0,48900.0,47350.0,3472631195750.0,0.3,71971631.0,11201887.0,15.56,71.0,2011-12-09,,
4556,002200,수출포장,12100.0,100.0,0.8,3660.0,43970500.0,12000.0,12100.0,12000.0,48400000000.0,0.0,4000000.0,4001.0,0.1,1092.0,2011-12-12,,
4557,003490,대한항공,48800.0,550.0,1.1,408340.0,19966216600.0,49100.0,49150.0,48350.0,3512215592800.0,0.3,71971631.0,11181729.0,15.54,72.0,2011-12-12,,
4558,002200,수출포장,12100.0,0.0,0.0,1560.0,18469500.0,12100.0,12100.0,11800.0,48400000000.0,0.0,4000000.0,4001.0,0.1,1086.0,2011-12-13,,
4559,003490,대한항공,47500.0,-1300.0,-2.7,255634.0,12183804650.0,48200.0,48200.0,47000.0,3418652472500.0,0.29,71971631.0,11157899.0,15.5,72.0,2011-12-13,,
4560,002200,수출포장,12200.0,100.0,0.8,10.0,122000.0,12200.0,12200.0,12200.0,48800000000.0,0.0,4000000.0,4001.0,0.1,1079.0,2011-12-14,,
4561,003490,대한항공,46850.0,-650.0,-1.4,287379.0,13390110200.0,47500.0,47500.0,46000.0,3371870912350.0,0.29,71971631.0,11178099.0,15.53,73.0,2011-12-14,,
4562,002200,수출포장,12050.0,-150.0,-1.2,930.0,11206500.0,12200.0,12200.0,11950.0,48200000000.0,0.0,4000000.0,4001.0,0.1,1076.0,2011-12-15,,
4563,003490,대한항공,46050.0,-800.0,-1.7,386816.0,17813351700.0,46400.0,46450.0,45750.0,3314293607550.0,0.29,71971631.0,11147089.0,15.49,73.0,2011-12-15,,
4564,002200,수출포장,12250.0,200.0,1.7,2340.0,28155500.0,12000.0,12250.0,11950.0,49000000000.0,0.0,4000000.0,4001.0,0.1,1071.0,2011-12-16,,
4565,003490,대한항공,45600.0,-450.0,-1.0,479406.0,21798242550.0,46600.0,46650.0,45050.0,3281906373600.0,0.28,71971631.0,11041129.0,15.34,73.0,2011-12-16,,
4566,002200,수출포장,12000.0,-250.0,-2.0,3270.0,39024500.0,12200.0,12200.0,11900.0,48000000000.0,0.0,4000000.0,4001.0,0.1,1059.0,2011-12-19,,
4567,003490,대한항공,42200.0,-3400.0,-7.5,1024745.0,43807450000.0,45450.0,45450.0,41500.0,3037202828200.0,0.27,71971631.0,10956082.0,15.22,73.0,2011-12-19,,
4568,002200,수출포장,12050.0,50.0,0.4,10.0,120500.0,12050.0,12050.0,12050.0,48200000000.0,0.0,4000000.0,4001.0,0.1,1066.0,2011-12-20,,
4569,003490,대한항공,42750.0,550.0,1.3,545184.0,23084211650.0,42550.0,43050.0,41900.0,3076787225250.0,0.27,71971631.0,10950911.0,15.22,73.0,2011-12-20,,
4570,002200,수출포장,12200.0,150.0,1.2,10.0,122000.0,12200.0,12200.0,12200.0,48800000000.0,0.0,4000000.0,4001.0,0.1,1073.0,2011-12-21,,
4571,003490,대한항공,43700.0,950.0,2.2,429367.0,18672215300.0,43600.0,43850.0,43150.0,3145160274700.0,0.27,71971631.0,10992164.0,15.27,74.0,2011-12-21,,
4572,002200,수출포장,12250.0,50.0,0.4,510.0,6247000.0,12200.0,12250.0,12200.0,49000000000.0,0.0,4000000.0,4001.0,0.1,1073.0,2011-12-22,,
4573,003490,대한항공,43700.0,0.0,0.0,162370.0,7071232650.0,43700.0,43800.0,43250.0,3145160274700.0,0.27,71971631.0,11006434.0,15.29,74.0,2011-12-22,,
4574,002200,수출포장,12300.0,50.0,0.4,1050.0,12849500.0,12250.0,12300.0,11950.0,49200000000.0,0.0,4000000.0,4001.0,0.1,1077.0,2011-12-23,,
4575,003490,대한항공,43700.0,0.0,0.0,371261.0,16299388750.0,44000.0,44150.0,43600.0,3145160274700.0,0.27,71971631.0,11061094.0,15.37,74.0,2011-12-23,,
4576,002200,수출포장,12350.0,50.0,0.4,2230.0,27405500.0,12300.0,12350.0,12000.0,49400000000.0,0.0,4000000.0,4001.0,0.1,1078.0,2011-12-26,,
4577,003490,대한항공,43550.0,-150.0,-0.3,231643.0,10124612300.0,43900.0,44200.0,43400.0,3134364530050.0,0.27,71971631.0,11071017.0,15.38,74.0,2011-12-26,,
4578,002200,수출포장,12400.0,50.0,0.4,6360.0,78864000.0,12400.0,12400.0,12400.0,49600000000.0,0.0,4000000.0,4001.0,0.1,1069.0,2011-12-27,,
4579,003490,대한항공,42800.0,-750.0,-1.7,284981.0,12272463250.0,43100.0,43800.0,42800.0,3080385806800.0,0.27,71971631.0,11055727.0,15.36,74.0,2011-12-27,,
4580,002200,수출포장,12450.0,50.0,0.4,8480.0,104763000.0,12100.0,12450.0,11800.0,49800000000.0,0.0,4000000.0,4001.0,0.1,1066.0,2011-12-28,,
4581,003490,대한항공,42400.0,-400.0,-0.9,365719.0,15554848300.0,42600.0,43300.0,42300.0,3051597154400.0,0.27,71971631.0,11016297.0,15.31,75.0,2011-12-28,,
4582,002200,수출포장,12700.0,250.0,2.0,16330.0,204988500.0,12200.0,12800.0,11750.0,50800000000.0,0.0,4000000.0,4001.0,0.1,1060.0,2011-12-29,,
4583,003490,대한항공,43500.0,1100.0,2.6,337795.0,14632701000.0,42100.0,43700.0,42100.0,3130765948500.0,0.27,71971631.0,11039606.0,15.34,73.0,2011-12-29,,
4584,002200,수출포장,12800.0,100.0,0.8,231.0,2952800.0,12900.0,12900.0,12650.0,51200000000.0,0.0,4000000.0,4001.0,0.1,1061.0,2012-01-02,,
4585,003490,대한항공,43500.0,0.0,0.0,332926.0,14559535350.0,43750.0,44400.0,43250.0,3130765948500.0,0.27,71971631.0,10979276.0,15.26,74.0,2012-01-02,,
4586,002200,수출포장,12600.0,-200.0,-1.6,350.0,4387500.0,12650.0,12650.0,12400.0,50400000000.0,0.0,4000000.0,4001.0,0.1,1076.0,2012-01-03,,
4587,003490,대한항공,44700.0,1200.0,2.8,572606.0,25569375700.0,43900.0,44900.0,43900.0,3217131905700.0,0.27,71971631.0,11003276.0,15.29,74.0,2012-01-03,,
4588,002200,수출포장,12400.0,-200.0,-1.6,40.0,496000.0,12400.0,12400.0,12400.0,49600000000.0,0.0,4000000.0,4001.0,0.1,1089.0,2012-01-04,,
4589,003490,대한항공,44400.0,-300.0,-0.7,376736.0,16713692750.0,45000.0,45000.0,44050.0,3195540416400.0,0.27,71971631.0,10917652.0,15.17,74.0,2012-01-04,,
